,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_javascript_researcher_1,classification_report_javascript_researcher_1,macro_f1_javascript_researcher_1,roc-auc_javascript_researcher_1,perf_predict_runtime_javascript_researcher_1,timeit_runtime_javascript_researcher_1,man_validation_samples_javascript_researcher_2,classification_report_javascript_researcher_2,macro_f1_javascript_researcher_2,roc-auc_javascript_researcher_2,perf_predict_runtime_javascript_researcher_2,timeit_runtime_javascript_researcher_2
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.5892812719976064,5.049673828125,759,12500,8,5170,"{""artifact"": {""precision"": 0.9718770438194899, ""recall"": 0.917283950617284, ""f1-score"": 0.9437916798983805, ""support"": 3240}, ""text"": {""precision"": 0.8731060606060606, ""recall"": 0.9554404145077721, ""f1-score"": 0.9124195942602672, ""support"": 1930}, ""accuracy"": 0.9315280464216634, ""macro avg"": {""precision"": 0.9224915522127752, ""recall"": 0.936362182562528, ""f1-score"": 0.9281056370793239, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9350050907049988, ""recall"": 0.9315280464216634, ""f1-score"": 0.9320802436737077, ""support"": 5170}}",0.9281056370793239,0.936362182562528,0.2962753750034608,0.2940255910012638,5167,"{""artifact"": {""precision"": 0.9724950884086444, ""recall"": 0.9209302325581395, ""f1-score"": 0.9460105112279025, ""support"": 3225}, ""text"": {""precision"": 0.8793185044959773, ""recall"": 0.956745623069001, ""f1-score"": 0.916399506781751, ""support"": 1942}, ""accuracy"": 0.9343913295916393, ""macro avg"": {""precision"": 0.9259067964523109, ""recall"": 0.9388379278135703, ""f1-score"": 0.9312050090048267, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9374749750046576, ""recall"": 0.9343913295916393, ""f1-score"": 0.9348813123437479, ""support"": 5167}}",0.9312050090048267,0.9388379278135703,0.2953983799961861,0.2956863150000572
0,12500,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",2.498205584997777,5.0350625,424,12500,9,5170,"{""artifact"": {""precision"": 0.9749588138385502, ""recall"": 0.9132716049382716, ""f1-score"": 0.9431075697211155, ""support"": 3240}, ""text"": {""precision"": 0.868384074941452, ""recall"": 0.960621761658031, ""f1-score"": 0.9121771217712177, ""support"": 1930}, ""accuracy"": 0.9309477756286267, ""macro avg"": {""precision"": 0.9216714443900011, ""recall"": 0.9369466832981513, ""f1-score"": 0.9276423457461667, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9351736598595561, ""recall"": 0.9309477756286267, ""f1-score"": 0.9315610001769563, ""support"": 5170}}",0.9276423457461667,0.9369466832981513,0.2916289269924164,0.28984973980113865,5167,"{""artifact"": {""precision"": 0.9719656992084432, ""recall"": 0.9137984496124031, ""f1-score"": 0.9419849768259548, ""support"": 3225}, ""text"": {""precision"": 0.8697892271662764, ""recall"": 0.9562306900102987, ""f1-score"": 0.9109639440765268, ""support"": 1942}, ""accuracy"": 0.9297464679698084, ""macro avg"": {""precision"": 0.9208774631873597, ""recall"": 0.9350145698113509, ""f1-score"": 0.9264744604512408, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9335630073745187, ""recall"": 0.9297464679698084, ""f1-score"": 0.9303258234295181, ""support"": 5167}}",0.9264744604512408,0.9350145698113509,0.2887872050050646,0.28934376949910073
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.566721340990625,8.782921875,838,25000,0,5170,"{""artifact"": {""precision"": 0.9763754045307443, ""recall"": 0.9311728395061728, ""f1-score"": 0.9532385466034755, ""support"": 3240}, ""text"": {""precision"": 0.8927884615384616, ""recall"": 0.9621761658031088, ""f1-score"": 0.9261845386533666, ""support"": 1930}, ""accuracy"": 0.9427466150870406, ""macro avg"": {""precision"": 0.934581933034603, ""recall"": 0.9466745026546408, ""f1-score"": 0.939711542628421, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9451717681719232, ""recall"": 0.9427466150870406, ""f1-score"": 0.9431390813532414, ""support"": 5170}}",0.939711542628421,0.9466745026546408,0.2952817709883675,0.2948682560992893,5167,"{""artifact"": {""precision"": 0.9750486066104991, ""recall"": 0.9330232558139535, ""f1-score"": 0.9535731262874346, ""support"": 3225}, ""text"": {""precision"": 0.8962037481979818, ""recall"": 0.9603501544799176, ""f1-score"": 0.9271687795177727, ""support"": 1942}, ""accuracy"": 0.9432939810334817, ""macro avg"": {""precision"": 0.9356261774042405, ""recall"": 0.9466867051469355, ""f1-score"": 0.9403709529026036, ""support"": 5167}, ""weighted avg"": {""precision"": 0.945415025221471, ""recall"": 0.9432939810334817, ""f1-score"": 0.9436491391717614, ""support"": 5167}}",0.9403709529026036,0.9466867051469355,0.29810263399849646,0.2953779814997688
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.541991108999355,8.6568388671875,233,25000,1,5170,"{""artifact"": {""precision"": 0.9734283862605314, ""recall"": 0.9271604938271605, ""f1-score"": 0.9497312677837495, ""support"": 3240}, ""text"": {""precision"": 0.8867562380038387, ""recall"": 0.9575129533678757, ""f1-score"": 0.9207772795216741, ""support"": 1930}, ""accuracy"": 0.9384912959381044, ""macro avg"": {""precision"": 0.9300923121321851, ""recall"": 0.9423367235975181, ""f1-score"": 0.9352542736527119, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9410730195031974, ""recall"": 0.9384912959381044, ""f1-score"": 0.9389225255505182, ""support"": 5170}}",0.9352542736527119,0.9423367235975181,0.2955045290000271,0.2944508499000221,5167,"{""artifact"": {""precision"": 0.9740428293316029, ""recall"": 0.9308527131782945, ""f1-score"": 0.9519581417472649, ""support"": 3225}, ""text"": {""precision"": 0.8930455635491606, ""recall"": 0.9588053553038105, ""f1-score"": 0.9247578842811025, ""support"": 1942}, ""accuracy"": 0.9413586220243855, ""macro avg"": {""precision"": 0.9335441964403818, ""recall"": 0.9448290342410526, ""f1-score"": 0.9383580130141838, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9436002726934177, ""recall"": 0.9413586220243855, ""f1-score"": 0.9417350142072441, ""support"": 5167}}",0.9383580130141838,0.9448290342410525,0.2975641429948155,0.29604439590184484
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.474080116022378,8.6987802734375,234,25000,2,5170,"{""artifact"": {""precision"": 0.9716403480502739, ""recall"": 0.9305555555555556, ""f1-score"": 0.9506542645435913, ""support"": 3240}, ""text"": {""precision"": 0.8911465892597968, ""recall"": 0.9544041450777202, ""f1-score"": 0.9216912684513384, ""support"": 1930}, ""accuracy"": 0.939458413926499, ""macro avg"": {""precision"": 0.9313934686550354, ""recall"": 0.9424798503166378, ""f1-score"": 0.9361727664974648, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9415914206874846, ""recall"": 0.939458413926499, ""f1-score"": 0.9398421596194041, ""support"": 5170}}",0.9361727664974648,0.942479850316638,0.2952492299955338,0.2974534187000245,5167,"{""artifact"": {""precision"": 0.9722491126169732, ""recall"": 0.9342635658914729, ""f1-score"": 0.9528779253636939, ""support"": 3225}, ""text"": {""precision"": 0.8974854932301741, ""recall"": 0.9557157569515963, ""f1-score"": 0.9256857855361597, ""support"": 1942}, ""accuracy"": 0.9423263015289336, ""macro avg"": {""precision"": 0.9348673029235737, ""recall"": 0.9449896614215345, ""f1-score"": 0.9392818554499267, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9441494515275279, ""recall"": 0.9423263015289336, ""f1-score"": 0.9426578488115221, ""support"": 5167}}",0.9392818554499267,0.9449896614215345,0.2980794100149069,0.2978162193991011
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.423601393005811,8.694380859375,950,25000,3,5170,"{""artifact"": {""precision"": 0.9741184082821094, ""recall"": 0.929320987654321, ""f1-score"": 0.9511925446217028, ""support"": 3240}, ""text"": {""precision"": 0.8898508898508899, ""recall"": 0.9585492227979274, ""f1-score"": 0.9229234222998255, ""support"": 1930}, ""accuracy"": 0.9402321083172147, ""macro avg"": {""precision"": 0.9319846490664996, ""recall"": 0.9439351052261242, ""f1-score"": 0.9370579834607642, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9426607079779984, ""recall"": 0.9402321083172147, ""f1-score"": 0.9406394680102474, ""support"": 5170}}",0.9370579834607642,0.9439351052261242,0.29519379598787054,0.29487919360108206,5167,"{""artifact"": {""precision"": 0.9715025906735751, ""recall"": 0.9302325581395349, ""f1-score"": 0.9504197687311896, ""support"": 3225}, ""text"": {""precision"": 0.8917748917748918, ""recall"": 0.9546858908341915, ""f1-score"": 0.9221586669982591, ""support"": 1942}, ""accuracy"": 0.9394232630152893, ""macro avg"": {""precision"": 0.9316387412242335, ""recall"": 0.9424592244868633, ""f1-score"": 0.9362892178647244, ""support"": 5167}, ""weighted avg"": {""precision"": 0.941537196583921, ""recall"": 0.9394232630152893, ""f1-score"": 0.9397979263535331, ""support"": 5167}}",0.9362892178647244,0.9424592244868631,0.29407454500324093,0.2947298533981666
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.784603384992806,8.88697265625,471,25000,4,5170,"{""artifact"": {""precision"": 0.9757908327953518, ""recall"": 0.9330246913580247, ""f1-score"": 0.9539286841274851, ""support"": 3240}, ""text"": {""precision"": 0.8952702702702703, ""recall"": 0.961139896373057, ""f1-score"": 0.9270364817591205, ""support"": 1930}, ""accuracy"": 0.9435203094777563, ""macro avg"": {""precision"": 0.9355305515328111, ""recall"": 0.9470822938655408, ""f1-score"": 0.9404825829433028, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9457318993962402, ""recall"": 0.9435203094777563, ""f1-score"": 0.9438896221214997, ""support"": 5170}}",0.9404825829433028,0.9470822938655408,0.2951984549872577,0.29518502940190955,5167,"{""artifact"": {""precision"": 0.9731738849385908, ""recall"": 0.9336434108527132, ""f1-score"": 0.9529988922297831, ""support"": 3225}, ""text"": {""precision"": 0.8967679691268693, ""recall"": 0.9572605561277034, ""f1-score"": 0.9260273972602739, ""support"": 1942}, ""accuracy"": 0.9425198374298432, ""macro avg"": {""precision"": 0.93497092703273, ""recall"": 0.9454519834902083, ""f1-score"": 0.9395131447450285, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9444569721252827, ""recall"": 0.9425198374298432, ""f1-score"": 0.9428617443236892, ""support"": 5167}}",0.9395131447450285,0.9454519834902083,0.2952685759810265,0.2957212867011549
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.355570704996353,8.6540654296875,880,25000,5,5170,"{""artifact"": {""precision"": 0.9735207584177836, ""recall"": 0.9191358024691358, ""f1-score"": 0.9455469122082871, ""support"": 3240}, ""text"": {""precision"": 0.8758882046423496, ""recall"": 0.9580310880829016, ""f1-score"": 0.91512001979708, ""support"": 1930}, ""accuracy"": 0.9336557059961316, ""macro avg"": {""precision"": 0.9247044815300667, ""recall"": 0.9385834452760187, ""f1-score"": 0.9303334660026836, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9370737896002619, ""recall"": 0.9336557059961316, ""f1-score"": 0.9341883237453026, ""support"": 5170}}",0.9303334660026836,0.9385834452760187,0.2947437919792719,0.294987028898322,5167,"{""artifact"": {""precision"": 0.9731587561374796, ""recall"": 0.9218604651162791, ""f1-score"": 0.9468152866242039, ""support"": 3225}, ""text"": {""precision"": 0.8806818181818182, ""recall"": 0.9577754891864058, ""f1-score"": 0.9176122348297978, ""support"": 1942}, ""accuracy"": 0.9353590090961873, ""macro avg"": {""precision"": 0.9269202871596489, ""recall"": 0.9398179771513424, ""f1-score"": 0.9322137607270009, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9384016023712914, ""recall"": 0.9353590090961873, ""f1-score"": 0.9358394154059463, ""support"": 5167}}",0.9322137607270009,0.9398179771513424,0.2943708919920027,0.2949701411998831
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.6186187560088,8.718876953125,775,25000,6,5170,"{""artifact"": {""precision"": 0.9764819587628866, ""recall"": 0.9354938271604938, ""f1-score"": 0.9555485498108449, ""support"": 3240}, ""text"": {""precision"": 0.898838334946757, ""recall"": 0.9621761658031088, ""f1-score"": 0.9294294294294293, ""support"": 1930}, ""accuracy"": 0.9454545454545454, ""macro avg"": {""precision"": 0.9376601468548218, ""recall"": 0.9488349964818013, ""f1-score"": 0.9424889896201372, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9474970082860723, ""recall"": 0.9454545454545454, ""f1-score"": 0.9457980851423474, ""support"": 5170}}",0.9424889896201372,0.9488349964818014,0.29654377899714746,0.2948735761019634,5167,"{""artifact"": {""precision"": 0.9774193548387097, ""recall"": 0.9395348837209302, ""f1-score"": 0.958102766798419, ""support"": 3225}, ""text"": {""precision"": 0.9056603773584906, ""recall"": 0.9639546858908342, ""f1-score"": 0.9338987278623098, ""support"": 1942}, ""accuracy"": 0.9487129862589511, ""macro avg"": {""precision"": 0.9415398660986001, ""recall"": 0.9517447848058822, ""f1-score"": 0.9460007473303644, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9504489785533244, ""recall"": 0.9487129862589511, ""f1-score"": 0.9490057581640231, ""support"": 5167}}",0.9460007473303644,0.9517447848058821,0.29618544699042104,0.2954560899990611
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",5.521571164979832,8.80456640625,504,25000,7,5170,"{""artifact"": {""precision"": 0.9736673089274245, ""recall"": 0.9358024691358025, ""f1-score"": 0.9543594586087504, ""support"": 3240}, ""text"": {""precision"": 0.8988326848249028, ""recall"": 0.9575129533678757, ""f1-score"": 0.9272453587556448, ""support"": 1930}, ""accuracy"": 0.9439071566731141, ""macro avg"": {""precision"": 0.9362499968761636, ""recall"": 0.9466577112518391, ""f1-score"": 0.9408024086821976, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9457309792334464, ""recall"": 0.9439071566731141, ""f1-score"": 0.9442375605978232, ""support"": 5170}}",0.9408024086821976,0.9466577112518391,0.2947013020166196,0.29595617239829153,5167,"{""artifact"": {""precision"": 0.9733204757312761, ""recall"": 0.9389147286821705, ""f1-score"": 0.9558080808080808, ""support"": 3225}, ""text"": {""precision"": 0.9041828793774319, ""recall"": 0.9572605561277034, ""f1-score"": 0.9299649824912456, ""support"": 1942}, ""accuracy"": 0.9458099477453068, ""macro avg"": {""precision"": 0.9387516775543541, ""recall"": 0.9480876424049369, ""f1-score"": 0.9428865316496632, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9473353369429723, ""recall"": 0.9458099477453068, ""f1-score"": 0.9460950370822644, ""support"": 5167}}",0.9428865316496632,0.948087642404937,0.29333757297717966,0.29505815739976243
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",6.0587962869904,8.6903740234375,320,25000,8,5170,"{""artifact"": {""precision"": 0.9754124878680038, ""recall"": 0.9305555555555556, ""f1-score"": 0.9524561680619175, ""support"": 3240}, ""text"": {""precision"": 0.8917748917748918, ""recall"": 0.960621761658031, ""f1-score"": 0.9249189324020953, ""support"": 1930}, ""accuracy"": 0.9417794970986461, ""macro avg"": {""precision"": 0.9335936898214479, ""recall"": 0.9455886586067933, ""f1-score"": 0.9386875502320065, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9441899423245405, ""recall"": 0.9417794970986461, ""f1-score"": 0.9421763102624093, ""support"": 5170}}",0.9386875502320065,0.9455886586067933,0.29700754999066703,0.2959835958026815,5167,"{""artifact"": {""precision"": 0.9750566893424036, ""recall"": 0.9333333333333333, ""f1-score"": 0.9537389100126743, ""support"": 3225}, ""text"": {""precision"": 0.8966346153846154, ""recall"": 0.9603501544799176, ""f1-score"": 0.9273993038289409, ""support"": 1942}, ""accuracy"": 0.9434875169343914, ""macro avg"": {""precision"": 0.9358456523635095, ""recall"": 0.9468417439066255, ""f1-score"": 0.9405691069208075, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9455820101037691, ""recall"": 0.9434875169343914, ""f1-score"": 0.9438392554338452, ""support"": 5167}}",0.9405691069208075,0.9468417439066255,0.29633143098908477,0.29603653509984723
0,25000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",6.109062521980377,8.9642724609375,275,25000,9,5170,"{""artifact"": {""precision"": 0.9739243807040417, ""recall"": 0.9222222222222223, ""f1-score"": 0.9473684210526316, ""support"": 3240}, ""text"": {""precision"": 0.8801141769743102, ""recall"": 0.9585492227979274, ""f1-score"": 0.9176587301587302, ""support"": 1930}, ""accuracy"": 0.9357833655705996, ""macro avg"": {""precision"": 0.927019278839176, ""recall"": 0.9403857225100749, ""f1-score"": 0.9325135756056809, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9389043239925557, ""recall"": 0.9357833655705996, ""f1-score"": 0.9362775693262817, ""support"": 5170}}",0.9325135756056809,0.9403857225100748,0.2963622389943339,0.2954692236991832,5167,"{""artifact"": {""precision"": 0.9729200652528548, ""recall"": 0.9246511627906977, ""f1-score"": 0.9481717011128775, ""support"": 3225}, ""text"": {""precision"": 0.884395813510942, ""recall"": 0.9572605561277034, ""f1-score"": 0.9193867457962414, ""support"": 1942}, ""accuracy"": 0.9369072963034643, ""macro avg"": {""precision"": 0.9286579393818983, ""recall"": 0.9409558594592006, ""f1-score"": 0.9337792234545594, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9396485156335795, ""recall"": 0.9369072963034643, ""f1-score"": 0.9373529700842521, ""support"": 5167}}",0.9337792234545594,0.9409558594592007,0.2978611209837254,0.2959168775996659
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",12.227223195019178,15.1000458984375,562,50000,0,5170,"{""artifact"": {""precision"": 0.9748305905130688, ""recall"": 0.9324074074074075, ""f1-score"": 0.9531471840984382, ""support"": 3240}, ""text"": {""precision"": 0.8942539835828103, ""recall"": 0.9595854922279793, ""f1-score"": 0.9257685578605348, ""support"": 1930}, ""accuracy"": 0.9425531914893617, ""macro avg"": {""precision"": 0.9345422870479395, ""recall"": 0.9459964498176934, ""f1-score"": 0.9394578709794865, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9447507353147325, ""recall"": 0.9425531914893617, ""f1-score"": 0.9429265363926058, ""support"": 5170}}",0.9394578709794865,0.9459964498176934,0.2973025130049791,0.3031369297008496,5167,"{""artifact"": {""precision"": 0.9744749596122778, ""recall"": 0.9351937984496124, ""f1-score"": 0.9544303797468354, ""support"": 3225}, ""text"": {""precision"": 0.8991312741312741, ""recall"": 0.9593202883625128, ""f1-score"": 0.9282511210762332, ""support"": 1942}, ""accuracy"": 0.9442616605380298, ""macro avg"": {""precision"": 0.936803116871776, ""recall"": 0.9472570434060625, ""f1-score"": 0.9413407504115343, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9461572825841941, ""recall"": 0.9442616605380298, ""f1-score"": 0.9445909912548072, ""support"": 5167}}",0.9413407504115343,0.9472570434060626,0.2954634019988589,0.2961514686990995
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",12.50207526399754,15.0960625,548,50000,1,5170,"{""artifact"": {""precision"": 0.9749185667752444, ""recall"": 0.9237654320987654, ""f1-score"": 0.9486529318541996, ""support"": 3240}, ""text"": {""precision"": 0.8823809523809524, ""recall"": 0.9601036269430052, ""f1-score"": 0.9196029776674938, ""support"": 1930}, ""accuracy"": 0.937330754352031, ""macro avg"": {""precision"": 0.9286497595780984, ""recall"": 0.9419345295208853, ""f1-score"": 0.9341279547608468, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9403735772624816, ""recall"": 0.937330754352031, ""f1-score"": 0.9378083648173828, ""support"": 5170}}",0.9341279547608468,0.9419345295208853,0.29756578599335626,0.2994461536989547,5167,"{""artifact"": {""precision"": 0.974559686888454, ""recall"": 0.9265116279069767, ""f1-score"": 0.949928469241774, ""support"": 3225}, ""text"": {""precision"": 0.8871965730604474, ""recall"": 0.9598352214212152, ""f1-score"": 0.9220875587435073, ""support"": 1942}, ""accuracy"": 0.9390361912134702, ""macro avg"": {""precision"": 0.9308781299744506, ""recall"": 0.9431734246640959, ""f1-score"": 0.9360080139926407, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9417245471450847, ""recall"": 0.9390361912134702, ""f1-score"": 0.9394645543612565, ""support"": 5167}}",0.9360080139926407,0.9431734246640959,0.3005331240128726,0.2984901418996742
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",12.006653928023297,15.1157060546875,174,50000,2,5170,"{""artifact"": {""precision"": 0.9734484964811261, ""recall"": 0.9391975308641975, ""f1-score"": 0.9560163367891926, ""support"": 3240}, ""text"": {""precision"": 0.9036203522504892, ""recall"": 0.9569948186528497, ""f1-score"": 0.9295420231504781, ""support"": 1930}, ""accuracy"": 0.9458413926499033, ""macro avg"": {""precision"": 0.9385344243658076, ""recall"": 0.9480961747585237, ""f1-score"": 0.9427791799698353, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9473811234898052, ""recall"": 0.9458413926499033, ""f1-score"": 0.9461332757983378, ""support"": 5170}}",0.9427791799698353,0.9480961747585237,0.2969521750055719,0.296588877501199,5167,"{""artifact"": {""precision"": 0.9727738629083921, ""recall"": 0.9417054263565892, ""f1-score"": 0.9569875531747282, ""support"": 3225}, ""text"": {""precision"": 0.9080684596577017, ""recall"": 0.9562306900102987, ""f1-score"": 0.9315274642588413, ""support"": 1942}, ""accuracy"": 0.9471646990516741, ""macro avg"": {""precision"": 0.9404211612830469, ""recall"": 0.9489680581834439, ""f1-score"": 0.9442575087167847, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9484545493583938, ""recall"": 0.9471646990516741, ""f1-score"": 0.9474184622758212, ""support"": 5167}}",0.9442575087167847,0.948968058183444,0.2975077169830911,0.2971762386005139
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",12.304364515992347,14.8699453125,664,50000,3,5170,"{""artifact"": {""precision"": 0.9725806451612903, ""recall"": 0.9305555555555556, ""f1-score"": 0.9511041009463723, ""support"": 3240}, ""text"": {""precision"": 0.8913043478260869, ""recall"": 0.9559585492227979, ""f1-score"": 0.9225, ""support"": 1930}, ""accuracy"": 0.9400386847195358, ""macro avg"": {""precision"": 0.9319424964936887, ""recall"": 0.9432570523891768, ""f1-score"": 0.9368020504731862, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9422395902566593, ""recall"": 0.9400386847195358, ""f1-score"": 0.9404259742874751, ""support"": 5170}}",0.9368020504731862,0.9432570523891767,0.3005387439916376,0.29916175300022585,5167,"{""artifact"": {""precision"": 0.9709302325581395, ""recall"": 0.932093023255814, ""f1-score"": 0.9511153298528714, ""support"": 3225}, ""text"": {""precision"": 0.8942539835828103, ""recall"": 0.9536560247167868, ""f1-score"": 0.923000249190132, ""support"": 1942}, ""accuracy"": 0.9401974066189278, ""macro avg"": {""precision"": 0.9325921080704749, ""recall"": 0.9428745239863003, ""f1-score"": 0.9370577895215018, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9421117159120993, ""recall"": 0.9401974066189278, ""f1-score"": 0.9405483690154338, ""support"": 5167}}",0.9370577895215018,0.9428745239863005,0.30035949798184447,0.3014026607008418
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",13.891108624986373,15.984474609375,221,50000,4,5170,"{""artifact"": {""precision"": 0.9744253803820007, ""recall"": 0.9290123456790124, ""f1-score"": 0.9511771211881814, ""support"": 3240}, ""text"": {""precision"": 0.889476213358962, ""recall"": 0.9590673575129534, ""f1-score"": 0.9229618548990277, ""support"": 1930}, ""accuracy"": 0.9402321083172147, ""macro avg"": {""precision"": 0.9319507968704813, ""recall"": 0.9440398515959829, ""f1-score"": 0.9370694880436046, ""support"": 5170}, ""weighted avg"": {""precision"": 0.9427132155165336, ""recall"": 0.9402321083172147, ""f1-score"": 0.9406441494400061, ""support"": 5170}}",0.9370694880436046,0.9440398515959829,0.29857748400536366,0.29816667689883614,5167,"{""artifact"": {""precision"": 0.9740680713128039, ""recall"": 0.931782945736434, ""f1-score"": 0.9524564183835182, ""support"": 3225}, ""text"": {""precision"": 0.8943323727185398, ""recall"": 0.9588053553038105, ""f1-score"": 0.9254473161033798, ""support"": 1942}, ""accuracy"": 0.9419392297271144, ""macro avg"": {""precision"": 0.9342002220156719, ""recall"": 0.9452941505201222, ""f1-score"": 0.938951867243449, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9440996705638082, ""recall"": 0.9419392297271144, ""f1-score"": 0.9423051358930927, ""support"": 5167}}",0.938951867243449,0.9452941505201224,0.3002512360108085,0.3000860953994561
0,50000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",12.807763691002037,14.920125,572,50000,5,5170,"{""artifact"": {""precision"": 0.9753046824887749, ""recall"": 0.9385802469135802, ""f1-score"": 0.9565901226800881, ""support"": 3240}, ""text"": {""precision"": 0.9030214424951267, ""recall"": 0.9601036269430052, ""f1-score"": 0.9306880964339529, ""support"": 1930}, ""accuracy"": 0.9466150870406189, ""macro avg"": {""precision"": 0.9391630624919508, ""recall"": 0.9493419369282927, ""f1-score"": 0.9436391095570205, ""support"": 5170}, ""weighted avg"": {""precision"": 0.948320803729057, ""recall"": 0.9466150870406189, ""f1-score"": 0.9469207008899447, ""support"": 5170}}",0.9436391095570205,0.9493419369282927,0.30189874599454924,0.3076914495002711,5167,"{""artifact"": {""precision"": 0.9752729608220938, ""recall"": 0.9417054263565892, ""f1-score"": 0.958195298943051, ""support"": 3225}, ""text"": {""precision"": 0.9084266926449099, ""recall"": 0.9603501544799176, ""f1-score"": 0.9336670838548184, ""support"": 1942}, ""accuracy"": 0.9487129862589511, ""macro avg"": {""precision"": 0.9418498267335018, ""recall"": 0.9510277904182534, ""f1-score"": 0.9459311913989348, ""support"": 5167}, ""weighted avg"": {""precision"": 0.9501490102124381, ""recall"": 0.9487129862589511, ""f1-score"": 0.9489764497653178, ""support"": 5167}}",0.9459311913989348,0.9510277904182534,0.30462501099100336,0.30147990670229774
