,train_samples,params,perf_train_runtime,model_size,seed,train_frac,index,man_validation_samples_python_researcher_1,classification_report_python_researcher_1,macro_f1_python_researcher_1,roc-auc_python_researcher_1,perf_predict_runtime_python_researcher_1,timeit_runtime_python_researcher_1,man_validation_samples_python_researcher_2,classification_report_python_researcher_2,macro_f1_python_researcher_2,roc-auc_python_researcher_2,perf_predict_runtime_python_researcher_2,timeit_runtime_python_researcher_2
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",40.01313400501385,20.8195673828125,412,100000,6,10901,"{""artifact"": {""precision"": 0.989430894308943, ""recall"": 0.8753296571565572, ""f1-score"": 0.9288894542679048, ""support"": 8342}, ""text"": {""precision"": 0.7046293666571997, ""recall"": 0.9695193434935522, ""f1-score"": 0.8161184210526317, ""support"": 2559}, ""accuracy"": 0.8974406017796532, ""macro avg"": {""precision"": 0.8470301304830714, ""recall"": 0.9224245003250546, ""f1-score"": 0.8725039376602682, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9225739904229866, ""recall"": 0.8974406017796532, ""f1-score"": 0.9024165550845378, ""support"": 10901}}",0.8725039376602682,0.9224245003250547,0.6597681019920856,0.6574309169984189,10983,"{""artifact"": {""precision"": 0.9857927891703525, ""recall"": 0.8727898421739646, ""f1-score"": 0.9258559919436052, ""support"": 8427}, ""text"": {""precision"": 0.6956274843838728, ""recall"": 0.9585289514866979, ""f1-score"": 0.8061862454754853, ""support"": 2556}, ""accuracy"": 0.8927433306018392, ""macro avg"": {""precision"": 0.8407101367771126, ""recall"": 0.9156593968303313, ""f1-score"": 0.8660211187095452, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9182645619979732, ""recall"": 0.8927433306018392, ""f1-score"": 0.8980060536778751, ""support"": 10983}}",0.8660211187095452,0.9156593968303313,0.6623338760109618,0.6600114949978888
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",41.01638875401113,20.7821259765625,953,100000,7,10901,"{""artifact"": {""precision"": 0.9875440021662605, ""recall"": 0.8743706545193, ""f1-score"": 0.9275178026449644, ""support"": 8342}, ""text"": {""precision"": 0.7018492176386913, ""recall"": 0.9640484564282923, ""f1-score"": 0.8123147843266382, ""support"": 2559}, ""accuracy"": 0.8954224383084121, ""macro avg"": {""precision"": 0.844696609902476, ""recall"": 0.9192095554737961, ""f1-score"": 0.8699162934858014, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9204774070276448, ""recall"": 0.8954224383084121, ""f1-score"": 0.9004739971338556, ""support"": 10901}}",0.8699162934858014,0.9192095554737961,0.6607633880048525,0.6643204619991593,10983,"{""artifact"": {""precision"": 0.9843373493975903, ""recall"": 0.8725525097899608, ""f1-score"": 0.92508020381204, ""support"": 8427}, ""text"": {""precision"": 0.6942783945345858, ""recall"": 0.954225352112676, ""f1-score"": 0.8037567968363817, ""support"": 2556}, ""accuracy"": 0.8915596831466812, ""macro avg"": {""precision"": 0.839307871966088, ""recall"": 0.9133889309513183, ""f1-score"": 0.8644185003242109, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9168338723303191, ""recall"": 0.8915596831466812, ""f1-score"": 0.8968454202165032, ""support"": 10983}}",0.8644185003242109,0.9133889309513185,0.6631646049791016,0.660331667700666
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",37.784612079994986,20.58574609375,817,100000,8,10901,"{""artifact"": {""precision"": 0.9883120413155749, ""recall"": 0.8717333972668425, ""f1-score"": 0.9263694267515924, ""support"": 8342}, ""text"": {""precision"": 0.6979960485464296, ""recall"": 0.9663931223134037, ""f1-score"": 0.810553916748607, ""support"": 2559}, ""accuracy"": 0.8939546830566003, ""macro avg"": {""precision"": 0.8431540449310022, ""recall"": 0.9190632597901232, ""f1-score"": 0.8684616717500997, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9201606216755197, ""recall"": 0.8939546830566003, ""f1-score"": 0.8991818393653306, ""support"": 10901}}",0.8684616717500997,0.9190632597901232,0.6617174789716955,0.6604549610987306,10983,"{""artifact"": {""precision"": 0.9844127922601451, ""recall"": 0.8693485226059096, ""f1-score"": 0.9233095973281241, ""support"": 8427}, ""text"": {""precision"": 0.689070883931093, ""recall"": 0.9546165884194053, ""f1-score"": 0.8003936362145319, ""support"": 2556}, ""accuracy"": 0.8891923882363653, ""macro avg"": {""precision"": 0.8367418380956191, ""recall"": 0.9119825555126575, ""f1-score"": 0.8618516167713279, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9156798488303848, ""recall"": 0.8891923882363653, ""f1-score"": 0.894704189278744, ""support"": 10983}}",0.8618516167713279,0.9119825555126574,0.6668898340140004,0.6623015939985635
0,100000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",37.78061551201972,20.7653828125,742,100000,9,10901,"{""artifact"": {""precision"": 0.9878197320341048, ""recall"": 0.8749700311675858, ""f1-score"": 0.9279766067001463, ""support"": 8342}, ""text"": {""precision"": 0.7030182232346242, ""recall"": 0.9648300117233294, ""f1-score"": 0.8133750617690659, ""support"": 2559}, ""accuracy"": 0.8960645812310797, ""macro avg"": {""precision"": 0.8454189776343645, ""recall"": 0.9199000214454576, ""f1-score"": 0.8706758342346061, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9209628325737003, ""recall"": 0.8960645812310797, ""f1-score"": 0.9010739965287277, ""support"": 10901}}",0.8706758342346061,0.9199000214454576,0.6611232139985077,0.6585872566996841,10983,"{""artifact"": {""precision"": 0.9842098220259601, ""recall"": 0.8727898421739646, ""f1-score"": 0.9251572327044025, ""support"": 8427}, ""text"": {""precision"": 0.6945868945868946, ""recall"": 0.9538341158059468, ""f1-score"": 0.8038245961094626, ""support"": 2556}, ""accuracy"": 0.8916507329509241, ""macro avg"": {""precision"": 0.8393983583064273, ""recall"": 0.9133119789899558, ""f1-score"": 0.8644909144069326, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9168078186995238, ""recall"": 0.8916507329509241, ""f1-score"": 0.8969203011614119, ""support"": 10983}}",0.8644909144069326,0.9133119789899556,0.6640639910183381,0.6616562620998593
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",90.57230409199838,34.863349609375,796,200000,0,10901,"{""artifact"": {""precision"": 0.9896668932698844, ""recall"": 0.8725725245744426, ""f1-score"": 0.9274383640186024, ""support"": 8342}, ""text"": {""precision"": 0.7002256063169768, ""recall"": 0.9703008987885893, ""f1-score"": 0.8134316134316134, ""support"": 2559}, ""accuracy"": 0.8955141730116503, ""macro avg"": {""precision"": 0.8449462497934306, ""recall"": 0.9214367116815159, ""f1-score"": 0.8704349887251079, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9217208100378423, ""recall"": 0.8955141730116503, ""f1-score"": 0.9006753812874673, ""support"": 10901}}",0.8704349887251079,0.921436711681516,0.6587935730058234,0.6616944007022539,10983,"{""artifact"": {""precision"": 0.9861540529641081, ""recall"": 0.8705351845259286, ""f1-score"": 0.9247447371738308, ""support"": 8427}, ""text"": {""precision"": 0.6921557562076749, ""recall"": 0.9597026604068858, ""f1-score"": 0.8042622950819671, ""support"": 2556}, ""accuracy"": 0.8912865337339525, ""macro avg"": {""precision"": 0.8391549045858915, ""recall"": 0.9151189224664071, ""f1-score"": 0.8645035161278989, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9177337992529687, ""recall"": 0.8912865337339525, ""f1-score"": 0.8967056657009359, ""support"": 10983}}",0.8645035161278989,0.9151189224664071,0.6602699720242526,0.6590507854998577
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",93.02230205401429,34.6677763671875,450,200000,1,10901,"{""artifact"": {""precision"": 0.988184164063561, ""recall"": 0.8722128985854711, ""f1-score"": 0.9265838904807386, ""support"": 8342}, ""text"": {""precision"": 0.6986998304126625, ""recall"": 0.9660023446658851, ""f1-score"": 0.8108906019353781, ""support"": 2559}, ""accuracy"": 0.894229887166315, ""macro avg"": {""precision"": 0.8434419972381118, ""recall"": 0.9191076216256782, ""f1-score"": 0.8687372462080584, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9202279756576671, ""recall"": 0.894229887166315, ""f1-score"": 0.8994249944723378, ""support"": 10901}}",0.8687372462080584,0.9191076216256782,0.6622886410041247,0.6653410448983778,10983,"{""artifact"": {""precision"": 0.9848240666129465, ""recall"": 0.8701791859499228, ""f1-score"": 0.923958923958924, ""support"": 8427}, ""text"": {""precision"": 0.690698331919706, ""recall"": 0.9557902973395931, ""f1-score"": 0.8019038240603972, ""support"": 2556}, ""accuracy"": 0.8901028862787945, ""macro avg"": {""precision"": 0.8377611992663263, ""recall"": 0.912984741644758, ""f1-score"": 0.8629313740096606, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9163741551246534, ""recall"": 0.8901028862787945, ""f1-score"": 0.8955538583720503, ""support"": 10983}}",0.8629313740096606,0.912984741644758,0.6660935899999458,0.6644952328992076
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",94.83233017401653,34.583712890625,511,200000,2,10901,"{""artifact"": {""precision"": 0.9878657139004988, ""recall"": 0.8783265403979861, ""f1-score"": 0.9298813376483279, ""support"": 8342}, ""text"": {""precision"": 0.7086681974741676, ""recall"": 0.9648300117233294, ""f1-score"": 0.81714380274698, ""support"": 2559}, ""accuracy"": 0.8986331529217503, ""macro avg"": {""precision"": 0.8482669556873332, ""recall"": 0.9215782760606577, ""f1-score"": 0.8735125701976539, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9223243466374054, ""recall"": 0.8986331529217503, ""f1-score"": 0.9034163021641934, ""support"": 10901}}",0.8735125701976539,0.9215782760606578,0.6592621020099614,0.6655633089976618,10983,"{""artifact"": {""precision"": 0.9841354486068524, ""recall"": 0.875993829358016, ""f1-score"": 0.9269211451531894, ""support"": 8427}, ""text"": {""precision"": 0.6998851234922459, ""recall"": 0.9534428794992176, ""f1-score"": 0.8072209340841339, ""support"": 2556}, ""accuracy"": 0.8940180278612401, ""macro avg"": {""precision"": 0.8420102860495491, ""recall"": 0.9147183544286168, ""f1-score"": 0.8670710396186616, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9179837750210439, ""recall"": 0.8940180278612401, ""f1-score"": 0.899064117065007, ""support"": 10983}}",0.8670710396186616,0.9147183544286166,0.6666872130008414,0.6613880057993811
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",92.1345717550139,34.7128271484375,638,200000,3,10901,"{""artifact"": {""precision"": 0.9886255924170616, ""recall"": 0.8752097818269, ""f1-score"": 0.9284669676352769, ""support"": 8342}, ""text"": {""precision"": 0.7039249146757679, ""recall"": 0.9671746776084408, ""f1-score"": 0.8148148148148148, ""support"": 2559}, ""accuracy"": 0.8967984588569856, ""macro avg"": {""precision"": 0.8462752535464148, ""recall"": 0.9211922297176705, ""f1-score"": 0.8716408912250458, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9217923629573818, ""recall"": 0.8967984588569856, ""f1-score"": 0.901787226412677, ""support"": 10901}}",0.8716408912250458,0.9211922297176705,0.6672984010074288,0.6638317409000593,10983,"{""artifact"": {""precision"": 0.9854063462310885, ""recall"": 0.8733831731339742, ""f1-score"": 0.926019124308002, ""support"": 8427}, ""text"": {""precision"": 0.6963574274331247, ""recall"": 0.9573552425665102, ""f1-score"": 0.8062602965403624, ""support"": 2556}, ""accuracy"": 0.892925430210325, ""macro avg"": {""precision"": 0.8408818868321066, ""recall"": 0.9153692078502422, ""f1-score"": 0.8661397104241821, ""support"": 10983}, ""weighted avg"": {""precision"": 0.918137928089634, ""recall"": 0.892925430210325, ""f1-score"": 0.8981484547483108, ""support"": 10983}}",0.8661397104241821,0.915369207850242,0.6713821930170525,0.6668902737990721
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",90.39341171400156,34.3878369140625,458,200000,4,10901,"{""artifact"": {""precision"": 0.9877393580382973, ""recall"": 0.8595061136418125, ""f1-score"": 0.9191718479584642, ""support"": 8342}, ""text"": {""precision"": 0.6781987918725975, ""recall"": 0.965220789370848, ""f1-score"": 0.7966457023060797, ""support"": 2559}, ""accuracy"": 0.8843225392165857, ""macro avg"": {""precision"": 0.8329690749554474, ""recall"": 0.9123634515063302, ""f1-score"": 0.8579087751322719, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9150749869881161, ""recall"": 0.8843225392165857, ""f1-score"": 0.8904089448555881, ""support"": 10901}}",0.8579087751322719,0.9123634515063302,0.6613229179929476,0.6626255627983483,10983,"{""artifact"": {""precision"": 0.9844750102138091, ""recall"": 0.8578379019817254, ""f1-score"": 0.9168040583386177, ""support"": 8427}, ""text"": {""precision"": 0.6708791208791208, ""recall"": 0.9553990610328639, ""f1-score"": 0.7882504841833441, ""support"": 2556}, ""accuracy"": 0.8805426568332878, ""macro avg"": {""precision"": 0.8276770655464649, ""recall"": 0.9066184815072946, ""f1-score"": 0.8525272712609808, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9114939400927617, ""recall"": 0.8805426568332878, ""f1-score"": 0.8868866463800563, ""support"": 10983}}",0.8525272712609808,0.9066184815072947,0.664015221002046,0.6644111672008876
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",91.13773576900712,34.7393359375,809,200000,5,10901,"{""artifact"": {""precision"": 0.988479262672811, ""recall"": 0.8742507791896428, ""f1-score"": 0.9278625954198473, ""support"": 8342}, ""text"": {""precision"": 0.7022424070394551, ""recall"": 0.9667838999609223, ""f1-score"": 0.8135481749424532, ""support"": 2559}, ""accuracy"": 0.8959728465278415, ""macro avg"": {""precision"": 0.845360834856133, ""recall"": 0.9205173395752826, ""f1-score"": 0.8707053851811503, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9212854168269476, ""recall"": 0.8959728465278415, ""f1-score"": 0.9010273874571235, ""support"": 10901}}",0.8707053851811503,0.9205173395752825,0.6613309839740396,0.6626634820015169,10983,"{""artifact"": {""precision"": 0.9841865451621549, ""recall"": 0.8714845140619437, ""f1-score"": 0.9244131159921959, ""support"": 8427}, ""text"": {""precision"": 0.6924169270093723, ""recall"": 0.9538341158059468, ""f1-score"": 0.8023695902583511, ""support"": 2556}, ""accuracy"": 0.8906491851042521, ""macro avg"": {""precision"": 0.8383017360857636, ""recall"": 0.9126593149339453, ""f1-score"": 0.8633913531252735, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9162849568895052, ""recall"": 0.8906491851042521, ""f1-score"": 0.8960107439831175, ""support"": 10983}}",0.8633913531252735,0.9126593149339453,0.6653812830045354,0.6635766953986604
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",90.79644808601006,34.537255859375,455,200000,6,10901,"{""artifact"": {""precision"": 0.9872749424664952, ""recall"": 0.8742507791896428, ""f1-score"": 0.9273316803356858, ""support"": 8342}, ""text"": {""precision"": 0.7014797951052931, ""recall"": 0.9632669011332552, ""f1-score"": 0.8117898896756134, ""support"": 2559}, ""accuracy"": 0.8951472341986974, ""macro avg"": {""precision"": 0.8443773687858942, ""recall"": 0.918758840161449, ""f1-score"": 0.8695607850056496, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9201847872424499, ""recall"": 0.8951472341986974, ""f1-score"": 0.9002083483203546, ""support"": 10901}}",0.8695607850056496,0.9187588401614489,0.6592216060089413,0.6613313976005883,10983,"{""artifact"": {""precision"": 0.9839378931869897, ""recall"": 0.872315177405957, ""f1-score"": 0.9247704113724996, ""support"": 8427}, ""text"": {""precision"": 0.693621867881549, ""recall"": 0.9530516431924883, ""f1-score"": 0.8029004614370469, ""support"": 2556}, ""accuracy"": 0.8911044341254666, ""macro avg"": {""precision"": 0.8387798805342693, ""recall"": 0.9126834102992226, ""f1-score"": 0.8638354364047732, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9163745898381136, ""recall"": 0.8911044341254666, ""f1-score"": 0.8964084344959616, ""support"": 10983}}",0.8638354364047732,0.9126834102992225,0.6654206269886345,0.6602188090007985
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",90.8887877940142,34.625853515625,652,200000,7,10901,"{""artifact"": {""precision"": 0.9892052354608015, ""recall"": 0.8788060417166147, ""f1-score"": 0.9307433504729258, ""support"": 8342}, ""text"": {""precision"": 0.7103151862464183, ""recall"": 0.9687377881985151, ""f1-score"": 0.8196396098528682, ""support"": 2559}, ""accuracy"": 0.8999174387670856, ""macro avg"": {""precision"": 0.84976021085361, ""recall"": 0.9237719149575649, ""f1-score"": 0.875191480162897, ""support"": 10901}, ""weighted avg"": {""precision"": 0.92373604585071, ""recall"": 0.8999174387670856, ""f1-score"": 0.9046618467350368, ""support"": 10901}}",0.875191480162897,0.9237719149575648,0.664199416001793,0.6644377610005904,10983,"{""artifact"": {""precision"": 0.9854550306912196, ""recall"": 0.8763498279340216, ""f1-score"": 0.9277055461340368, ""support"": 8427}, ""text"": {""precision"": 0.7013470908569791, ""recall"": 0.9573552425665102, ""f1-score"": 0.8095947063689, ""support"": 2556}, ""accuracy"": 0.895201675316398, ""macro avg"": {""precision"": 0.8434010607740994, ""recall"": 0.9168525352502659, ""f1-score"": 0.8686501262514683, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9193364934776788, ""recall"": 0.895201675316398, ""f1-score"": 0.9002184017800633, ""support"": 10983}}",0.8686501262514683,0.9168525352502659,0.6705802080105059,0.6682447782019153
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",97.1184838230256,34.596564453125,759,200000,8,10901,"{""artifact"": {""precision"": 0.9883877936807993, ""recall"": 0.877487413090386, ""f1-score"": 0.9296418592837185, ""support"": 8342}, ""text"": {""precision"": 0.7075822603719599, ""recall"": 0.9663931223134037, ""f1-score"": 0.8169805087545424, ""support"": 2559}, ""accuracy"": 0.8983579488120356, ""macro avg"": {""precision"": 0.8479850270263796, ""recall"": 0.9219402677018949, ""f1-score"": 0.8733111840191304, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9224689458927687, ""recall"": 0.8983579488120356, ""f1-score"": 0.903194708012811, ""support"": 10901}}",0.8733111840191304,0.9219402677018949,0.6623786900017876,0.6638230376993306,10983,"{""artifact"": {""precision"": 0.9849112030978768, ""recall"": 0.8752818322060045, ""f1-score"": 0.9268660467454134, ""support"": 8427}, ""text"": {""precision"": 0.699198626216371, ""recall"": 0.9557902973395931, ""f1-score"": 0.807603305785124, ""support"": 2556}, ""accuracy"": 0.8940180278612401, ""macro avg"": {""precision"": 0.8420549146571239, ""recall"": 0.9155360647727988, ""f1-score"": 0.8672346762652687, ""support"": 10983}, ""weighted avg"": {""precision"": 0.918419229455964, ""recall"": 0.8940180278612401, ""f1-score"": 0.8991108281444393, ""support"": 10983}}",0.8672346762652687,0.9155360647727988,0.6605335680069402,0.6587552939978195
0,200000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",92.54447115398943,34.3140302734375,879,200000,9,10901,"{""artifact"": {""precision"": 0.9876492942453855, ""recall"": 0.8723327739151283, ""f1-score"": 0.9264162953532783, ""support"": 8342}, ""text"": {""precision"": 0.6985564675912822, ""recall"": 0.9644392340758109, ""f1-score"": 0.8102429415627053, ""support"": 2559}, ""accuracy"": 0.8939546830566003, ""macro avg"": {""precision"": 0.8431028809183339, ""recall"": 0.9183860039954697, ""f1-score"": 0.8683296184579918, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9197850117568203, ""recall"": 0.8939546830566003, ""f1-score"": 0.8991447044579406, ""support"": 10901}}",0.8683296184579918,0.9183860039954697,0.6620183929917403,0.6599067754985299,10983,"{""artifact"": {""precision"": 0.9838947792242652, ""recall"": 0.869941853565919, ""f1-score"": 0.9234160473611286, ""support"": 8427}, ""text"": {""precision"": 0.6896942242355606, ""recall"": 0.9530516431924883, ""f1-score"": 0.8002628120893561, ""support"": 2556}, ""accuracy"": 0.8892834380406082, ""macro avg"": {""precision"": 0.8367945017299129, ""recall"": 0.9114967483792036, ""f1-score"": 0.8618394297252423, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9154274553099313, ""recall"": 0.8892834380406082, ""f1-score"": 0.8947554200867364, ""support"": 10983}}",0.8618394297252423,0.9114967483792037,0.6635980870050844,0.6630653109023115
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",201.46060030901572,56.762962890625,325,400000,0,10901,"{""artifact"": {""precision"": 0.9886777193691872, ""recall"": 0.8792855430352433, ""f1-score"": 0.9307785039020366, ""support"": 8342}, ""text"": {""precision"": 0.7107983917288915, ""recall"": 0.9671746776084408, ""f1-score"": 0.8194007614633338, ""support"": 2559}, ""accuracy"": 0.8999174387670856, ""macro avg"": {""precision"": 0.8497380555490394, ""recall"": 0.9232301103218421, ""f1-score"": 0.8750896326826852, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9234457957446098, ""recall"": 0.8999174387670856, ""f1-score"": 0.9046326784822917, ""support"": 10901}}",0.8750896326826852,0.923230110321842,0.6639198310149368,0.664002789897495,10983,"{""artifact"": {""precision"": 0.9850706478272461, ""recall"": 0.8769431588940311, ""f1-score"": 0.9278674116391488, ""support"": 8427}, ""text"": {""precision"": 0.7020970985349038, ""recall"": 0.9561815336463224, ""f1-score"": 0.8096736789796257, ""support"": 2556}, ""accuracy"": 0.8953837749248839, ""macro avg"": {""precision"": 0.843583873181075, ""recall"": 0.9165623462701767, ""f1-score"": 0.8687705453093872, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9192161097237018, ""recall"": 0.8953837749248839, ""f1-score"": 0.9003609761772767, ""support"": 10983}}",0.8687705453093872,0.9165623462701767,0.666135158011457,0.6645563705998938
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",205.82656582599157,56.980529296875,381,400000,1,10901,"{""artifact"": {""precision"": 0.9886807707856085, ""recall"": 0.8795252936945577, ""f1-score"": 0.9309141660851361, ""support"": 8342}, ""text"": {""precision"": 0.7112068965517241, ""recall"": 0.9671746776084408, ""f1-score"": 0.8196721311475409, ""support"": 2559}, ""accuracy"": 0.900100908173562, ""macro avg"": {""precision"": 0.8499438336686662, ""recall"": 0.9233499856514993, ""f1-score"": 0.8752931486163384, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9235440269855434, ""recall"": 0.900100908173562, ""f1-score"": 0.9048001978798974, ""support"": 10901}}",0.8752931486163384,0.9233499856514993,0.666090835002251,0.6685090050013969,10983,"{""artifact"": {""precision"": 0.9854763491005996, ""recall"": 0.8776551560460425, ""f1-score"": 0.9284458950539795, ""support"": 8427}, ""text"": {""precision"": 0.7035652673950546, ""recall"": 0.9573552425665102, ""f1-score"": 0.8110705999337089, ""support"": 2556}, ""accuracy"": 0.8962032231630702, ""macro avg"": {""precision"": 0.844520808247827, ""recall"": 0.9175051993062764, ""f1-score"": 0.8697582474938441, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9198690719596205, ""recall"": 0.8962032231630702, ""f1-score"": 0.9011299290767955, ""support"": 10983}}",0.8697582474938441,0.9175051993062764,0.6674373710120562,0.6658695805992465
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",203.0144108539971,56.8094814453125,855,400000,2,10901,"{""artifact"": {""precision"": 0.9890466531440162, ""recall"": 0.876768161112443, ""f1-score"": 0.929529135159179, ""support"": 8342}, ""text"": {""precision"": 0.7067883628066173, ""recall"": 0.9683470105509965, ""f1-score"": 0.8171475680131904, ""support"": 2559}, ""accuracy"": 0.8982662141087974, ""macro avg"": {""precision"": 0.8479175079753167, ""recall"": 0.9225575858317198, ""f1-score"": 0.8733383515861848, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9227867719428966, ""recall"": 0.8982662141087974, ""f1-score"": 0.9031476627872329, ""support"": 10901}}",0.8733383515861848,0.9225575858317198,0.6654102779866662,0.6630913367989706,10983,"{""artifact"": {""precision"": 0.985024735927263, ""recall"": 0.8742138364779874, ""f1-score"": 0.9263171130391047, ""support"": 8427}, ""text"": {""precision"": 0.6974885844748858, ""recall"": 0.9561815336463224, ""f1-score"": 0.8066006600660065, ""support"": 2556}, ""accuracy"": 0.8932896294272967, ""macro avg"": {""precision"": 0.8412566602010745, ""recall"": 0.9151976850621549, ""f1-score"": 0.8664588865525555, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9181083739940684, ""recall"": 0.8932896294272967, ""f1-score"": 0.898456305081421, ""support"": 10983}}",0.8664588865525555,0.9151976850621549,0.6698183480184525,0.6652862301009008
0,400000,"{'charrep__repl_all_caps': False, 'vect__ngram_range': (1, 3), 'vect__stop_words': None, 'vect__lowercase': False}",206.09644713799935,56.6739365234375,200,400000,3,10901,"{""artifact"": {""precision"": 0.9886746663071323, ""recall"": 0.8790457923759291, ""f1-score"": 0.9306428072847261, ""support"": 8342}, ""text"": {""precision"": 0.710390355912744, ""recall"": 0.9671746776084408, ""f1-score"": 0.8191295714049313, ""support"": 2559}, ""accuracy"": 0.8997339693606091, ""macro avg"": {""precision"": 0.8495325111099381, ""recall"": 0.9231102349921849, ""f1-score"": 0.8748861893448288, ""support"": 10901}, ""weighted avg"": {""precision"": 0.9233476733432537, ""recall"": 0.8997339693606091, ""f1-score"": 0.9044651749008719, ""support"": 10901}}",0.8748861893448288,0.923110234992185,0.6734558229800314,0.670854215399595,10983,"{""artifact"": {""precision"": 0.9857352353019597, ""recall"": 0.8774178236620387, ""f1-score"": 0.9284279256654947, ""support"": 8427}, ""text"": {""precision"": 0.7033314187248708, ""recall"": 0.9581377151799687, ""f1-score"": 0.8111957601854919, ""support"": 2556}, ""accuracy"": 0.8962032231630702, ""macro avg"": {""precision"": 0.8445333270134152, ""recall"": 0.9177777694210036, ""f1-score"": 0.8698118429254933, ""support"": 10983}, ""weighted avg"": {""precision"": 0.9200132872758248, ""recall"": 0.8962032231630702, ""f1-score"": 0.9011452692904708, ""support"": 10983}}",0.8698118429254933,0.9177777694210038,0.6787491849972866,0.67727312920033
